id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
458_123,458,123,21,1983,7,37,42.24709,-83.29596,177,4.59,21,10,25.894592744695416,7,5,,,,,,,24.0,0.0,0.0,29.0,3.9,7
458_176,458,176,21,1983,7,37,42.24709,-83.29596,177,4.59,21,5,31.71252566735113,39,5,,,,,,,9.0,0.0,4.0,10.0,4.0,11
458_105,458,105,25,1983,7,37,42.24709,-83.29596,177,4.59,21,6,26.4476386036961,25,5,,,,,,,19.0,1.0,0.0,17.0,2.0,1
458_193,458,193,25,1983,7,37,42.24709,-83.29596,177,4.59,21,16,33.24024640657084,0,5,,,,,,,11.666666666666666,0.0,2.0,11.0,11.1,18
458_196,458,196,27,1983,7,37,42.24709,-83.29596,177,4.59,21,23,25.50034223134839,8,9,,,,,,,13.0,0.0,0.0,16.0,0.0,10
458_197,458,197,27,1983,7,37,42.24709,-83.29596,177,4.59,21,19,36.9034907597536,19,9,,,,,,,17.666666666666668,0.0,0.0,20.0,0.0,19
458_95,458,95,32,1983,7,37,42.24709,-83.29596,177,4.59,21,14,29.82340862422998,9,5,,,,,,,16.0,0.0,0.0,23.0,0.0,6
458_173,458,173,32,1983,7,37,42.24709,-83.29596,177,4.59,21,4,25.1937029431896,25,5,,,,,,,12.0,1.0,0.0,19.0,1.0,23
458_119,458,119,34,1983,7,37,42.24709,-83.29596,177,4.59,21,15,29.13347022587269,25,5,,,,,,,15.666666666666666,1.0,0.0,21.0,23.5,22
458_137,458,137,34,1983,7,37,42.24709,-83.29596,177,4.59,21,2,30.798083504449007,8,5,,,,,,,7.333333333333333,8.0,23.8,2.0,26.2,4
458_160,458,160,45,1983,7,37,42.24709,-83.29596,177,4.59,21,24,31.38398357289528,25,14,,,,,,,27.0,0.0,0.0,30.0,0.0,25
458_190,458,190,45,1983,7,37,42.24709,-83.29596,177,4.59,21,0,22.14647501711157,25,14,,,,,,,21.33333333333333,0.0,0.0,27.0,0.0,27
458_110,458,110,51,1983,7,37,42.24709,-83.29596,177,4.59,21,8,24.01368925393566,25,23,,,,,,,15.333333333333334,0.0,0.0,24.0,1.0,16
458_184,458,184,51,1983,7,37,42.24709,-83.29596,177,4.59,21,25,29.34154688569473,25,23,,,,,,,13.666666666666666,0.0,1.0,13.0,1.0,12
458_118,458,118,53,1983,7,37,42.24709,-83.29596,177,4.59,21,9,28.77207392197125,9,5,,,,,,,12.333333333333334,0.0,0.0,15.0,0.0,21
458_152,458,152,53,1983,7,37,42.24709,-83.29596,177,4.59,21,17,30.73237508555784,25,5,,,,,,,16.666666666666668,0.0,0.0,18.0,0.0,9
458_181,458,181,54,1983,7,37,42.24709,-83.29596,177,4.59,21,22,31.66324435318275,20,14,,,,,,,16.666666666666668,0.0,0.0,22.0,0.0,20
458_188,458,188,55,1983,7,37,42.24709,-83.29596,177,4.59,21,26,27.359342915811087,42,11,,,,,,,20.0,0.0,1.0,12.0,1.0,15
458_195,458,195,55,1983,7,37,42.24709,-83.29596,177,4.59,21,11,24.550308008213552,13,11,,,,,,,23.666666666666668,0.0,0.0,28.0,1.0,14
459_182,459,182,1,1983,8,7,45.29893,-73.20192,13,6.68,11,19,34.299794661190965,6,5,,,,,,,16.666666666666668,19.0,10.2,6.0,25.7,23
459_187,459,187,1,1983,8,7,45.29893,-73.20192,13,6.68,11,20,37.106091718001366,9,5,,,,,,,16.0,5.0,15.3,5.0,26.5,6
459_172,459,172,3,1983,8,7,45.29893,-73.20192,13,6.68,11,13,39.5564681724846,19,5,,,,,,,6.666666666666667,6.0,9.8,7.0,32.4,17
459_177,459,177,3,1983,8,7,45.29893,-73.20192,13,6.68,11,9,34.51334702258727,18,5,,,,,,,2.6666666666666665,2.0,22.4,4.0,34.6,4
459_117,459,117,4,1983,8,7,45.29893,-73.20192,13,6.68,11,2,28.295687885010267,19,9,,,,,,,4.0,7.0,28.2,1.0,36.9,5
459_158,459,158,4,1983,8,7,45.29893,-73.20192,13,6.68,11,6,25.418206707734427,0,9,,,,,,,13.666666666666666,0.0,8.0,10.0,44.9,2
459_163,459,163,6,1983,8,7,45.29893,-73.20192,13,6.68,11,1,34.93771389459275,19,14,,,,,,,17.333333333333332,4.0,7.8,9.0,31.2,1
459_175,459,175,6,1983,8,7,45.29893,-73.20192,13,6.68,11,4,33.96303901437371,19,14,,,,,,,10.666666666666666,2.0,23.6,3.0,42.9,3
459_123,459,123,21,1983,8,7,45.29893,-73.20192,13,6.68,11,15,25.913757700205338,7,5,,,,,,,15.5,0.0,0.0,19.0,4.0,7
459_176,459,176,21,1983,8,7,45.29893,-73.20192,13,6.68,11,14,31.731690622861056,39,5,,,,,,,10.666666666666666,0.0,3.9,11.0,3.9,25
459_105,459,105,25,1983,8,7,45.29893,-73.20192,13,6.68,11,17,26.466803559206024,25,5,,,,,,,11.333333333333334,2.0,9.1,8.0,11.1,8
459_193,459,193,25,1983,8,7,45.29893,-73.20192,13,6.68,11,22,33.25941136208077,0,5,,,,,,,11.666666666666666,0.0,2.0,12.0,11.1,11
459_196,459,196,27,1983,8,7,45.29893,-73.20192,13,6.68,11,24,25.51950718685832,8,9,,,,,,,13.333333333333334,0.0,0.0,18.0,0.0,18
459_197,459,197,27,1983,8,7,45.29893,-73.20192,13,6.68,11,16,36.92265571526352,19,9,,,,,,,18.33333333333333,0.0,0.0,22.0,0.0,26
459_95,459,95,32,1983,8,7,45.29893,-73.20192,13,6.68,11,18,29.842573579739906,9,5,,,,,,,14.0,0.0,1.0,15.0,1.0,15
459_173,459,173,32,1983,8,7,45.29893,-73.20192,13,6.68,11,11,25.21286789869952,25,5,,,,,,,14.666666666666666,1.0,0.0,21.0,1.0,24
459_119,459,119,34,1983,8,7,45.29893,-73.20192,13,6.68,11,5,29.15263518138261,25,5,,,,,,,18.666666666666668,1.0,0.0,23.0,26.2,12
459_137,459,137,34,1983,8,7,45.29893,-73.20192,13,6.68,11,3,30.81724845995893,8,5,,,,,,,3.333333333333333,8.0,27.3,2.0,27.3,22
459_160,459,160,45,1983,8,7,45.29893,-73.20192,13,6.68,11,0,31.4031485284052,25,14,,,,,,,26.0,0.0,0.0,30.0,0.0,28
459_190,459,190,45,1983,8,7,45.29893,-73.20192,13,6.68,11,25,22.16563997262149,25,14,,,,,,,23.666666666666668,0.0,0.0,29.0,0.0,20
459_198,459,198,50,1983,8,7,45.29893,-73.20192,13,6.68,11,0,29.60164271047228,10,5,,,,,,,28.0,0.0,0.0,37.0,0.0,27
459_110,459,110,51,1983,8,7,45.29893,-73.20192,13,6.68,11,8,24.032854209445585,25,23,,,,,,,16.0,0.0,0.0,25.0,1.0,16
459_184,459,184,51,1983,8,7,45.29893,-73.20192,13,6.68,11,26,29.36071184120465,25,23,,,,,,,14.333333333333334,0.0,1.0,14.0,1.0,10
459_118,459,118,53,1983,8,7,45.29893,-73.20192,13,6.68,11,12,28.791238877481177,9,5,,,,,,,13.0,0.0,0.0,17.0,0.0,13
459_152,459,152,53,1983,8,7,45.29893,-73.20192,13,6.68,11,10,30.751540041067763,25,5,,,,,,,12.666666666666666,0.0,0.0,20.0,0.0,14
459_181,459,181,54,1983,8,7,45.29893,-73.20192,13,6.68,11,7,31.68240930869268,20,14,,,,,,,19.666666666666668,0.0,0.0,24.0,0.0,9
459_188,459,188,55,1983,8,7,45.29893,-73.20192,13,6.68,11,23,27.378507871321013,42,11,,,,,,,17.333333333333332,0.0,1.0,13.0,1.0,21
459_195,459,195,55,1983,8,7,45.29893,-73.20192,13,6.68,11,21,24.56947296372348,13,11,,,,,,,20.0,0.0,0.0,27.0,1.0,19
460_182,460,182,1,1983,9,9,52.13126,-1.01516,153,4.81,12,15,34.392881587953454,6,5,,,,,,,17.0,19.0,10.0,8.0,26.5,6
460_187,460,187,1,1983,9,9,52.13126,-1.01516,153,4.81,12,24,37.19917864476386,9,5,,,,,,,10.333333333333334,5.0,16.0,6.0,27.0,9
460_172,460,172,3,1983,9,9,52.13126,-1.01516,153,4.81,12,20,39.64955509924709,19,5,,,,,,,9.333333333333334,6.0,9.9,9.0,34.6,12
460_177,460,177,3,1983,9,9,52.13126,-1.01516,153,4.81,12,13,34.60643394934976,18,5,,,,,,,3.6666666666666665,2.0,25.6,4.0,34.4,11
460_117,460,117,4,1983,9,9,52.13126,-1.01516,153,4.81,12,3,28.38877481177276,19,9,,,,,,,4.666666666666667,7.0,29.5,1.0,44.9,1
460_158,460,158,4,1983,9,9,52.13126,-1.01516,153,4.81,12,7,25.51129363449692,0,9,,,,,,,9.666666666666666,0.0,13.7,7.0,53.1,24
460_163,460,163,6,1983,9,9,52.13126,-1.01516,153,4.81,12,1,35.03080082135524,19,14,,,,,,,12.333333333333334,5.0,16.6,5.0,42.9,5
460_175,460,175,6,1983,9,9,52.13126,-1.01516,153,4.81,12,2,34.05612594113621,19,14,,,,,,,10.333333333333334,2.0,27.2,3.0,51.4,3
460_123,460,123,21,1983,9,9,52.13126,-1.01516,153,4.81,12,17,26.00684462696783,7,5,,,,,,,12.666666666666666,0.0,0.0,16.0,3.9,15
460_176,460,176,21,1983,9,9,52.13126,-1.01516,153,4.81,12,19,31.824777549623544,39,5,,,,,,,15.666666666666666,0.0,4.1,11.0,4.1,17
460_105,460,105,25,1983,9,9,52.13126,-1.01516,153,4.81,12,16,26.55989048596852,25,5,,,,,,,7.666666666666667,2.0,8.8,10.0,11.1,13
460_193,460,193,25,1983,9,9,52.13126,-1.01516,153,4.81,12,23,33.35249828884326,0,5,,,,,,,13.666666666666666,0.0,2.0,12.0,11.3,14
460_196,460,196,27,1983,9,9,52.13126,-1.01516,153,4.81,12,22,25.61259411362081,8,9,,,,,,,13.666666666666666,0.0,0.0,19.0,0.0,19
460_197,460,197,27,1983,9,9,52.13126,-1.01516,153,4.81,12,25,37.01574264202601,19,9,,,,,,,22.666666666666668,0.0,0.0,23.0,0.0,10
460_95,460,95,32,1983,9,9,52.13126,-1.01516,153,4.81,12,18,29.9356605065024,9,5,,,,,,,12.333333333333334,0.0,1.0,15.0,1.0,4
460_173,460,173,32,1983,9,9,52.13126,-1.01516,153,4.81,12,4,25.305954825462013,25,5,,,,,,,18.666666666666668,1.0,0.0,22.0,3.9,26
460_119,460,119,34,1983,9,9,52.13126,-1.01516,153,4.81,12,5,29.245722108145102,25,5,,,,,,,20.0,1.0,0.0,24.0,27.3,22
460_137,460,137,34,1983,9,9,52.13126,-1.01516,153,4.81,12,6,30.910335386721425,8,5,,,,,,,10.0,8.0,27.7,2.0,32.3,2
460_160,460,160,45,1983,9,9,52.13126,-1.01516,153,4.81,12,26,31.49623545516769,25,14,,,,,,,26.666666666666668,0.0,0.0,30.0,0.0,20
460_190,460,190,45,1983,9,9,52.13126,-1.01516,153,4.81,12,0,22.258726899383984,25,14,,,,,,,22.33333333333333,0.0,0.0,29.0,0.0,28
460_186,460,186,50,1983,9,9,52.13126,-1.01516,153,4.81,12,0,25.631759069130734,9,5,,,,,,,,0.0,0.0,0.0,0.0,29
460_110,460,110,51,1983,9,9,52.13126,-1.01516,153,4.81,12,9,24.12594113620808,25,23,,,,,,,16.333333333333332,0.0,0.0,25.0,1.0,8
460_184,460,184,51,1983,9,9,52.13126,-1.01516,153,4.81,12,11,29.453798767967147,25,23,,,,,,,15.666666666666666,0.0,1.0,13.0,1.0,7
460_140,460,140,52,1983,9,9,52.13126,-1.01516,153,4.81,12,15,26.85010266940452,38,5,,,,,,,26.5,0.0,0.0,27.0,0.0,23
460_118,460,118,53,1983,9,9,52.13126,-1.01516,153,4.81,12,10,28.88432580424367,9,5,,,,,,,13.666666666666666,0.0,0.0,18.0,0.0,21
460_152,460,152,53,1983,9,9,52.13126,-1.01516,153,4.81,12,12,30.84462696783025,25,5,,,,,,,10.333333333333334,0.0,0.0,20.0,0.0,25
460_181,460,181,54,1983,9,9,52.13126,-1.01516,153,4.81,12,8,31.77549623545517,20,14,,,,,,,16.666666666666668,0.0,0.0,21.0,0.0,18
460_188,460,188,55,1983,9,9,52.13126,-1.01516,153,4.81,12,0,27.471594798083505,42,11,,,,,,,15.333333333333334,0.0,1.0,14.0,1.0,27
460_195,460,195,55,1983,9,9,52.13126,-1.01516,153,4.81,12,21,24.66255989048597,13,11,,,,,,,17.0,0.0,0.0,27.0,1.0,16
461_182,461,182,1,1983,10,10,49.43044,8.5855,103,3.73,21,18,34.45311430527036,6,5,,,,,,,14.0,19.0,11.0,8.0,27.0,14
461_187,461,187,1,1983,10,10,49.43044,8.5855,103,3.73,21,23,37.25941136208077,9,5,,,,,,,6.0,5.0,15.6,6.0,29.8,5
461_172,461,172,3,1983,10,10,49.43044,8.5855,103,3.73,21,15,39.709787816564,19,5,,,,,,,11.333333333333334,6.0,10.1,9.0,34.4,6
461_177,461,177,3,1983,10,10,49.43044,8.5855,103,3.73,21,12,34.666666666666664,18,5,,,,,,,5.666666666666667,2.0,25.7,4.0,35.8,10
461_117,461,117,4,1983,10,10,49.43044,8.5855,103,3.73,21,5,28.449007529089663,19,9,,,,,,,4.666666666666667,8.0,37.9,1.0,53.1,4
461_158,461,158,4,1983,10,10,49.43044,8.5855,103,3.73,21,6,25.571526351813823,0,9,,,,,,,16.666666666666668,0.0,13.7,7.0,55.9,15
461_163,461,163,6,1983,10,10,49.43044,8.5855,103,3.73,21,2,35.09103353867214,19,14,,,,,,,7.666666666666667,5.0,19.3,5.0,51.4,1
461_175,461,175,6,1983,10,10,49.43044,8.5855,103,3.73,21,1,34.11635865845312,19,14,,,,,,,10.666666666666666,2.0,30.8,3.0,60.0,22
461_123,461,123,21,1983,10,10,49.43044,8.5855,103,3.73,21,14,26.067077344284737,7,5,,,,,,,9.666666666666666,0.0,0.0,16.0,4.1,9
461_176,461,176,21,1983,10,10,49.43044,8.5855,103,3.73,21,20,31.88501026694045,39,5,,,,,,,17.666666666666668,0.0,4.0,12.0,4.1,7
461_105,461,105,25,1983,10,10,49.43044,8.5855,103,3.73,21,16,26.62012320328542,25,5,,,,,,,7.333333333333333,2.0,8.7,10.0,11.3,24
461_193,461,193,25,1983,10,10,49.43044,8.5855,103,3.73,21,21,33.412731006160165,0,5,,,,,,,14.333333333333334,0.0,2.0,13.0,10.8,12
461_196,461,196,27,1983,10,10,49.43044,8.5855,103,3.73,21,25,25.67282683093772,8,9,,,,,,,15.666666666666666,0.0,0.0,19.0,0.0,17
461_197,461,197,27,1983,10,10,49.43044,8.5855,103,3.73,21,19,37.07597535934291,19,9,,,,,,,18.33333333333333,0.0,0.0,22.0,0.0,8
461_95,461,95,32,1983,10,10,49.43044,8.5855,103,3.73,21,17,29.9958932238193,9,5,,,,,,,8.333333333333334,0.0,4.0,11.0,3.9,25
461_173,461,173,32,1983,10,10,49.43044,8.5855,103,3.73,21,11,25.36618754277892,25,5,,,,,,,24.33333333333333,1.0,0.0,24.0,3.9,23
461_119,461,119,34,1983,10,10,49.43044,8.5855,103,3.73,21,8,29.305954825462013,25,5,,,,,,,18.666666666666668,1.0,0.0,25.0,32.3,3
461_137,461,137,34,1983,10,10,49.43044,8.5855,103,3.73,21,4,30.97056810403833,8,5,,,,,,,9.333333333333334,8.0,32.5,2.0,36.7,13
461_160,461,160,45,1983,10,10,49.43044,8.5855,103,3.73,21,26,31.5564681724846,25,14,,,,,,,24.33333333333333,0.0,0.0,30.0,0.0,16
461_190,461,190,45,1983,10,10,49.43044,8.5855,103,3.73,21,0,22.31895961670089,25,14,,,,,,,25.0,0.0,0.0,29.0,0.0,28
461_186,461,186,50,1983,10,10,49.43044,8.5855,103,3.73,21,0,25.69199178644764,9,5,,,,,,,29.0,0.0,0.0,33.0,0.0,27
461_110,461,110,51,1983,10,10,49.43044,8.5855,103,3.73,21,3,24.186173853524984,25,23,,,,,,,13.333333333333334,0.0,0.0,21.0,1.0,2
461_184,461,184,51,1983,10,10,49.43044,8.5855,103,3.73,21,7,29.51403148528405,25,23,,,,,,,9.666666666666666,0.0,1.0,14.0,7.1,18
461_140,461,140,52,1983,10,10,49.43044,8.5855,103,3.73,21,13,26.910335386721425,38,5,,,,,,,25.33333333333333,0.0,0.0,31.0,0.0,21
461_118,461,118,53,1983,10,10,49.43044,8.5855,103,3.73,21,9,28.944558521560573,9,5,,,,,,,18.33333333333333,0.0,0.0,18.0,0.0,20
461_152,461,152,53,1983,10,10,49.43044,8.5855,103,3.73,21,10,30.90485968514716,25,5,,,,,,,16.0,0.0,0.0,20.0,0.0,19
461_181,461,181,54,1983,10,10,49.43044,8.5855,103,3.73,21,0,31.835728952772072,20,14,,,,,,,15.666666666666666,0.0,0.0,23.0,0.0,29
461_188,461,188,55,1983,10,10,49.43044,8.5855,103,3.73,21,22,27.53182751540041,42,11,,,,,,,21.0,0.0,1.0,15.0,1.0,11
461_195,461,195,55,1983,10,10,49.43044,8.5855,103,3.73,21,24,24.72279260780288,13,11,,,,,,,16.333333333333332,0.0,0.0,27.0,1.0,26
462_182,462,182,1,1983,11,70,47.44961,14.78088,678,6.82,14,14,34.47227926078029,6,5,,,,,,,14.333333333333334,19.0,10.9,8.0,29.8,6
462_187,462,187,1,1983,11,70,47.44961,14.78088,678,6.82,14,17,37.27857631759069,9,5,,,,,,,6.666666666666667,5.0,18.3,6.0,30.8,9
462_172,462,172,3,1983,11,70,47.44961,14.78088,678,6.82,14,24,39.72895277207392,19,5,,,,,,,11.666666666666666,6.0,11.1,9.0,35.8,19
462_177,462,177,3,1983,11,70,47.44961,14.78088,678,6.82,14,15,34.68583162217659,18,5,,,,,,,8.333333333333334,2.0,24.9,5.0,36.4,8
462_117,462,117,4,1983,11,70,47.44961,14.78088,678,6.82,14,5,28.468172484599588,19,9,,,,,,,3.333333333333333,8.0,41.6,1.0,55.9,1
462_158,462,158,4,1983,11,70,47.44961,14.78088,678,6.82,14,8,25.590691307323752,0,9,,,,,,,13.666666666666666,0.0,14.4,7.0,69.0,4
462_163,462,163,6,1983,11,70,47.44961,14.78088,678,6.82,14,2,35.110198494182065,19,14,,,,,,,2.333333333333333,6.0,27.4,4.0,60.0,2
462_175,462,175,6,1983,11,70,47.44961,14.78088,678,6.82,14,1,34.13552361396304,19,14,,,,,,,9.333333333333334,2.0,31.6,3.0,66.9,16
462_123,462,123,21,1983,11,70,47.44961,14.78088,678,6.82,14,19,26.086242299794662,7,5,,,,,,,10.333333333333334,0.0,0.0,18.0,4.1,13
462_176,462,176,21,1983,11,70,47.44961,14.78088,678,6.82,14,22,31.904175222450377,39,5,,,,,,,16.333333333333332,0.0,4.0,14.0,4.1,25
462_105,462,105,25,1983,11,70,47.44961,14.78088,678,6.82,14,18,26.639288158795345,25,5,,,,,,,15.0,2.0,9.3,10.0,10.8,21
462_193,462,193,25,1983,11,70,47.44961,14.78088,678,6.82,14,23,33.43189596167009,0,5,,,,,,,12.333333333333334,0.0,2.0,15.0,11.2,26
462_196,462,196,27,1983,11,70,47.44961,14.78088,678,6.82,14,0,25.69199178644764,8,9,,,,,,,18.0,0.0,0.0,21.0,0.0,27
462_197,462,197,27,1983,11,70,47.44961,14.78088,678,6.82,14,20,37.09514031485284,19,9,,,,,,,14.666666666666666,0.0,0.0,22.0,0.0,7
462_95,462,95,32,1983,11,70,47.44961,14.78088,678,6.82,14,3,30.015058179329227,9,5,,,,,,,14.666666666666666,0.0,4.1,13.0,3.9,5
462_173,462,173,32,1983,11,70,47.44961,14.78088,678,6.82,14,12,25.38535249828884,25,5,,,,,,,24.33333333333333,1.0,0.0,25.0,6.0,24
462_119,462,119,34,1983,11,70,47.44961,14.78088,678,6.82,14,6,29.32511978097194,25,5,,,,,,,12.333333333333334,1.0,3.9,12.0,36.7,17
462_137,462,137,34,1983,11,70,47.44961,14.78088,678,6.82,14,4,30.989733059548254,8,5,,,,,,,12.333333333333334,8.0,32.9,2.0,41.8,3
462_160,462,160,45,1983,11,70,47.44961,14.78088,678,6.82,14,25,31.575633127994525,25,14,,,,,,,21.33333333333333,0.0,0.0,30.0,0.0,11
462_190,462,190,45,1983,11,70,47.44961,14.78088,678,6.82,14,26,22.338124572210816,25,14,,,,,,,25.33333333333333,0.0,0.0,29.0,0.0,10
462_186,462,186,50,1983,11,70,47.44961,14.78088,678,6.82,14,0,25.711156741957563,9,5,,,,,,,28.0,0.0,0.0,32.0,0.0,29
462_110,462,110,51,1983,11,70,47.44961,14.78088,678,6.82,14,11,24.205338809034902,25,23,,,,,,,8.666666666666666,0.0,6.1,11.0,7.1,15
462_184,462,184,51,1983,11,70,47.44961,14.78088,678,6.82,14,9,29.533196440793976,25,23,,,,,,,11.666666666666666,0.0,1.0,16.0,7.0,20
462_140,462,140,52,1983,11,70,47.44961,14.78088,678,6.82,14,16,26.92950034223135,38,5,,,,,,,23.666666666666668,0.0,0.0,31.0,0.0,12
462_118,462,118,53,1983,11,70,47.44961,14.78088,678,6.82,14,10,28.9637234770705,9,5,,,,,,,18.0,0.0,0.0,20.0,0.0,22
462_152,462,152,53,1983,11,70,47.44961,14.78088,678,6.82,14,7,30.924024640657084,25,5,,,,,,,19.33333333333333,0.0,0.0,23.0,0.0,23
462_181,462,181,54,1983,11,70,47.44961,14.78088,678,6.82,14,13,31.854893908282,20,14,,,,,,,18.666666666666668,0.0,0.0,24.0,0.0,14
462_188,462,188,55,1983,11,70,47.44961,14.78088,678,6.82,14,0,27.550992470910334,42,11,,,,,,,19.666666666666668,0.0,1.0,17.0,1.0,28
462_195,462,195,55,1983,11,70,47.44961,14.78088,678,6.82,14,21,24.7419575633128,13,11,,,,,,,20.33333333333333,0.0,0.0,27.0,1.0,18
463_182,463,182,1,1983,12,39,52.48532,4.55779,6,3.57,9,19,34.510609171800134,6,5,,,,,,,8.666666666666666,19.0,11.7,8.0,30.8,22
463_187,463,187,1,1983,12,39,52.48532,4.55779,6,3.57,9,15,37.31690622861054,9,5,,,,,,,7.666666666666667,5.0,17.6,6.0,34.8,3
463_172,463,172,3,1983,12,39,52.48532,4.55779,6,3.57,9,17,39.76728268309377,19,5,,,,,,,12.333333333333334,6.0,11.0,9.0,36.4,20
463_177,463,177,3,1983,12,39,52.48532,4.55779,6,3.57,9,23,34.724161533196444,18,5,,,,,,,9.666666666666666,2.0,25.7,5.0,36.9,15
463_117,463,117,4,1983,12,39,52.48532,4.55779,6,3.57,9,4,28.50650239561944,19,9,,,,,,,2.0,9.0,51.2,1.0,69.0,18
463_158,463,158,4,1983,12,39,52.48532,4.55779,6,3.57,9,11,25.6290212183436,0,9,,,,,,,14.333333333333334,0.0,17.0,7.0,69.4,19
463_163,463,163,6,1983,12,39,52.48532,4.55779,6,3.57,9,10,35.148528405201915,19,14,,,,,,,2.6666666666666665,6.0,33.1,3.0,66.9,1
463_175,463,175,6,1983,12,39,52.48532,4.55779,6,3.57,9,2,34.17385352498289,19,14,,,,,,,13.666666666666666,2.0,31.8,4.0,80.5,2
463_123,463,123,21,1983,12,39,52.48532,4.55779,6,3.57,9,21,26.12457221081451,7,5,,,,,,,12.333333333333334,0.0,0.0,18.0,4.1,14
463_176,463,176,21,1983,12,39,52.48532,4.55779,6,3.57,9,14,31.942505133470227,39,5,,,,,,,16.333333333333332,0.0,4.1,14.0,4.1,8
463_105,463,105,25,1983,12,39,52.48532,4.55779,6,3.57,9,18,26.6776180698152,25,5,,,,,,,19.33333333333333,2.0,8.9,10.0,11.2,6
463_193,463,193,25,1983,12,39,52.48532,4.55779,6,3.57,9,26,33.47022587268994,0,5,,,,,,,17.333333333333332,0.0,2.0,15.0,11.8,23
463_196,463,196,27,1983,12,39,52.48532,4.55779,6,3.57,9,24,25.730321697467488,8,9,,,,,,,21.0,0.0,0.0,22.0,0.0,10
463_197,463,197,27,1983,12,39,52.48532,4.55779,6,3.57,9,22,37.13347022587269,19,9,,,,,,,8.333333333333334,0.0,0.0,19.0,0.0,26
463_95,463,95,32,1983,12,39,52.48532,4.55779,6,3.57,9,5,30.05338809034908,9,5,,,,,,,11.333333333333334,0.0,6.2,12.0,6.0,21
463_173,463,173,32,1983,12,39,52.48532,4.55779,6,3.57,9,3,25.423682409308693,25,5,,,,,,,24.33333333333333,1.0,0.0,25.0,6.2,24
463_119,463,119,34,1983,12,39,52.48532,4.55779,6,3.57,9,6,29.363449691991782,25,5,,,,,,,14.0,1.0,3.9,13.0,41.8,9
463_137,463,137,34,1983,12,39,52.48532,4.55779,6,3.57,9,1,31.028062970568104,8,5,,,,,,,6.0,8.0,37.5,2.0,40.9,17
463_160,463,160,45,1983,12,39,52.48532,4.55779,6,3.57,9,0,31.61396303901437,25,14,,,,,,,15.666666666666666,0.0,0.0,27.0,0.0,27
463_190,463,190,45,1983,12,39,52.48532,4.55779,6,3.57,9,25,22.376454483230663,25,14,,,,,,,22.0,0.0,0.0,26.0,0.0,11
463_186,463,186,50,1983,12,39,52.48532,4.55779,6,3.57,9,0,25.749486652977414,9,5,,,,,,,28.33333333333333,0.0,0.0,32.0,0.0,29
463_110,463,110,51,1983,12,39,52.48532,4.55779,6,3.57,9,8,24.24366872005476,25,23,,,,,,,8.333333333333334,0.0,5.9,11.0,7.0,25
463_184,463,184,51,1983,12,39,52.48532,4.55779,6,3.57,9,12,29.571526351813823,25,23,,,,,,,15.0,0.0,1.0,16.0,8.8,5
463_140,463,140,52,1983,12,39,52.48532,4.55779,6,3.57,9,16,26.9678302532512,38,5,,,,,,,18.666666666666668,0.0,0.0,28.0,0.0,7
463_118,463,118,53,1983,12,39,52.48532,4.55779,6,3.57,9,7,29.00205338809035,9,5,,,,,,,21.0,0.0,0.0,21.0,0.0,4
463_152,463,152,53,1983,12,39,52.48532,4.55779,6,3.57,9,13,30.96235455167693,25,5,,,,,,,22.33333333333333,0.0,0.0,23.0,2.9,13
463_181,463,181,54,1983,12,39,52.48532,4.55779,6,3.57,9,9,31.89322381930185,20,14,,,,,,,20.33333333333333,0.0,0.0,24.0,0.0,16
463_188,463,188,55,1983,12,39,52.48532,4.55779,6,3.57,9,0,27.589322381930184,42,11,,,,,,,22.0,0.0,1.0,17.0,1.0,28
463_195,463,195,55,1983,12,39,52.48532,4.55779,6,3.57,9,20,24.78028747433265,13,11,,,,,,,20.0,0.0,0.0,30.0,1.0,12
464_182,464,182,1,1983,13,14,45.48438,9.2458,162,3.7,14,13,34.548939082819984,6,5,,,,,,,14.0,19.0,12.2,8.0,34.8,20
464_187,464,187,1,1983,13,14,45.48438,9.2458,162,3.7,14,15,37.35523613963039,9,5,,,,,,,5.666666666666667,5.0,22.2,6.0,33.9,21
464_172,464,172,3,1983,13,14,45.48438,9.2458,162,3.7,14,0,39.80561259411362,19,5,,,,,,,15.0,6.0,11.1,9.0,36.9,28
464_177,464,177,3,1983,13,14,45.48438,9.2458,162,3.7,14,16,34.76249144421629,18,5,,,,,,,11.0,2.0,24.3,5.0,37.0,11
464_117,464,117,4,1983,13,14,45.48438,9.2458,162,3.7,14,5,28.54483230663929,19,9,,,,,,,7.666666666666667,9.0,51.3,1.0,69.4,19
464_158,464,158,4,1983,13,14,45.48438,9.2458,162,3.7,14,7,25.66735112936345,0,9,,,,,,,12.666666666666666,0.0,17.2,7.0,72.9,3
464_163,464,163,6,1983,13,14,45.48438,9.2458,162,3.7,14,3,35.186858316221766,19,14,,,,,,,1.3333333333333333,7.0,41.9,2.0,80.5,2
464_175,464,175,6,1983,13,14,45.48438,9.2458,162,3.7,14,2,34.21218343600274,19,14,,,,,,,13.333333333333334,2.0,37.3,4.0,90.0,4
464_123,464,123,21,1983,13,14,45.48438,9.2458,162,3.7,14,18,26.16290212183436,7,5,,,,,,,12.0,0.0,0.0,19.0,4.1,16
